ID,縣市,行政區,鄉鎮村里,中位數,納稅單位,綜合所得總額,平均數,第一分位數,第三分位數,標準差,變異係數
2638,高雄市,小港區,松金里,547,766,557610,728,315,918,643.39,88.38
2639,高雄市,小港區,泰山里,643,1030,891319,865,375,1143,727.84,84.11
2640,高雄市,小港區,三苓里,574,830,644681,777,321,1018,674.1,86.79
2641,高雄市,小港區,正苓里,534,1192,934076,784,321,1041,699.38,89.25
2642,高雄市,小港區,順苓里,590,1291,1017474,788,356,1033,642.75,81.55
2643,高雄市,小港區,宏亮里,573,985,760113,772,340,988,643.55,83.4
2644,高雄市,小港區,六苓里,627,804,726680,904,346,1287,787.97,87.18
2645,高雄市,小港區,其他,400,14,6899,493,259,711,325.78,66.11
2646,高雄市,小港區,合計,566,36081,28097151,779,339,986,708.3,90.96
5302,新竹縣,尖石鄉,新樂村,485,190,118104,622,344,779,490,78.83
5303,新竹縣,尖石鄉,嘉樂村,540,177,114294,646,356,765,521.12,80.7
5304,新竹縣,尖石鄉,義興村,458,116,62739,541,311,700,336.3,62.18
5305,新竹縣,尖石鄉,梅花村,537,74,47029,636,370,829,356.29,56.06
5306,新竹縣,尖石鄉,錦屏村,424,138,73799,535,287,601,404.71,75.68
5307,新竹縣,尖石鄉,玉峰村,438,114,59231,520,301,646,309.57,59.58
5308,新竹縣,尖石鄉,秀巒村,484,106,67106,633,327,795,492.03,77.72
5309,新竹縣,尖石鄉,其他,0,0,0,0,0,0,0,0
5310,新竹縣,尖石鄉,合計,479,915,542301,593,328,737,439.42,74.14
7515,屏東縣,屏東市,勝豐里,436,109,59334,544,222,756,415.36,76.3
7516,屏東縣,屏東市,金泉里,481,155,98044,633,256,821,607.96,96.11
7517,屏東縣,屏東市,慶春里,430,87,90593,1041,233,913,3880.86,372.69
7518,屏東縣,屏東市,平和里,425,240,154680,644,207,706,826.13,128.18
7519,屏東縣,屏東市,楠樹里,570,136,86256,634,283,817,488.77,77.06
7520,屏東縣,屏東市,扶風里,449,151,109227,723,240,805,896.12,123.88
7521,屏東縣,屏東市,橋南里,531,364,273823,752,350,905,771.08,102.5
7522,屏東縣,屏東市,橋北里,499,212,147970,698,300,873,666.77,95.53
7523,屏東縣,屏東市,長春里,571,557,469019,842,334,1097,810.25,96.22
7524,屏東縣,屏東市,豐田里,585,1213,969516,799,350,1057,708.65,88.66
7525,屏東縣,屏東市,安樂里,522,140,121661,869,287,1030,1241.08,142.82
7526,屏東縣,屏東市,歸心里,480,195,118041,605,303,725,563.66,93.11
7527,屏東縣,屏東市,湖西里,505,296,194321,656,314,831,543.89,82.85
7528,屏東縣,屏東市,瑞光里,564,1936,1494795,772,323,1016,682.79,88.43
7529,屏東縣,屏東市,湖南里,462,219,127284,581,290,737,468.07,80.53
7530,屏東縣,屏東市,長安里,457,313,172779,552,299,722,410.09,74.29
7531,屏東縣,屏東市,厚生里,476,652,391289,600,289,723,602.38,100.37
7532,屏東縣,屏東市,大湖里,521,331,221310,669,307,858,560.23,83.79
7533,屏東縣,屏東市,頂宅里,409,91,50018,550,248,631,503.04,91.52
7534,屏東縣,屏東市,新生里,530,1257,882937,702,315,924,649.83,92.51
7535,屏東縣,屏東市,永安里,519,1650,1122036,680,313,881,581.55,85.52
7536,屏東縣,屏東市,萬年里,446,120,67463,562,280,724,444.57,79.08
7537,屏東縣,屏東市,安鎮里,502,405,254797,629,295,817,482.13,76.64
7538,屏東縣,屏東市,永昌里,406,36,19942,554,282,631,628,113.37
7539,屏東縣,屏東市,光華里,487,165,105648,640,272,772,797.07,124.49
7540,屏東縣,屏東市,一心里,559,345,258194,748,283,984,670.68,89.62
7541,屏東縣,屏東市,義勇里,736,350,391501,1119,368,1302,2400.33,214.59
7542,屏東縣,屏東市,公館里,525,294,208330,709,293,894,840.81,118.66
7543,屏東縣,屏東市,龍華里,534,441,289199,656,318,795,507.61,77.4
7544,屏東縣,屏東市,玉成里,493,249,168610,677,316,838,585.49,86.46
7545,屏東縣,屏東市,新興里,446,493,294483,597,275,759,511.97,85.71
7546,屏東縣,屏東市,頂柳里,481,225,132755,590,278,684,498.9,84.56
7547,屏東縣,屏東市,擇仁里,423,187,109179,584,276,779,486.38,83.31
7548,屏東縣,屏東市,清溪里,559,948,665471,702,319,923,580.97,82.76
7549,屏東縣,屏東市,前進里,467,602,368313,612,316,755,504.95,82.53
7550,屏東縣,屏東市,大洲里,440,219,133987,612,271,722,631.49,103.22
7551,屏東縣,屏東市,永光里,465,222,128419,578,290,702,469.13,81.1
7552,屏東縣,屏東市,永順里,440,66,38172,578,265,833,480.69,83.11
7553,屏東縣,屏東市,大埔里,488,159,106565,670,298,762,616.23,91.94
7554,屏東縣,屏東市,大同里,494,205,137419,670,223,905,644.18,96.1
7555,屏東縣,屏東市,文明里,580,115,97231,845,309,1141,752.82,89.04
7556,屏東縣,屏東市,光榮里,564,198,146140,738,308,872,658.38,89.2
7557,屏東縣,屏東市,端正里,535,109,89090,817,323,1122,857.7,104.94
7558,屏東縣,屏東市,武廟里,554,149,122568,823,266,934,1003.92,122.04
7559,屏東縣,屏東市,必信里,503,130,84985,654,293,764,597.44,91.39
7560,屏東縣,屏東市,崇禮里,496,98,72467,739,315,841,748.78,101.26
7561,屏東縣,屏東市,崇智里,447,119,70729,594,255,698,600.41,101.02
7562,屏東縣,屏東市,民權里,519,148,97972,662,299,836,617.77,93.32
7563,屏東縣,屏東市,維新里,496,562,361361,643,304,732,582.43,90.58
7564,屏東縣,屏東市,斯文里,579,525,411562,784,309,985,811.81,103.56
7565,屏東縣,屏東市,泰安里,575,187,149628,800,353,879,924.91,115.59
7566,屏東縣,屏東市,仁義里,484,224,153098,683,288,825,724.35,105.98
7567,屏東縣,屏東市,三山里,468,231,135618,587,259,767,503.04,85.68
7568,屏東縣,屏東市,海豐里,561,165,118005,715,314,907,591.6,82.72
7569,屏東縣,屏東市,和興里,449,155,88522,571,279,720,456.9,80
7570,屏東縣,屏東市,崇蘭里,572,2644,1982486,750,328,991,635.62,84.77
7571,屏東縣,屏東市,空翔里,604,317,260855,823,309,962,1421.92,172.8
7572,屏東縣,屏東市,廣興里,467,370,230033,622,290,811,546.92,87.97
7573,屏東縣,屏東市,潭墘里,527,2343,1594582,681,317,871,628.52,92.35
7574,屏東縣,屏東市,明正里,539,240,200966,837,299,1152,919.07,109.76
7575,屏東縣,屏東市,溝美里,562,643,494154,769,317,963,868.19,112.97
7576,屏東縣,屏東市,勝利里,553,1160,873293,753,338,961,688.89,91.51
7577,屏東縣,屏東市,永城里,466,475,299596,631,274,762,682.13,108.15
7578,屏東縣,屏東市,北勢里,583,668,523847,784,326,962,1212.64,154.63
7579,屏東縣,屏東市,華山里,578,1312,1000806,763,337,994,655.47,85.93
7580,屏東縣,屏東市,太平里,621,225,189892,844,369,1116,821.98,97.4
7581,屏東縣,屏東市,興樂里,517,224,165680,740,297,928,699.55,94.58
7582,屏東縣,屏東市,大武里,537,1955,1386563,709,317,906,626.81,88.38
7583,屏東縣,屏東市,建國里,511,172,119208,693,304,815,701.03,101.15
7584,屏東縣,屏東市,崇武里,530,616,414201,672,308,857,614.29,91.36
7585,屏東縣,屏東市,凌雲里,448,145,83963,579,275,705,469.46,81.07
7586,屏東縣,屏東市,鵬程里,444,111,57922,522,281,574,408.02,78.19
7587,屏東縣,屏東市,豐榮里,572,775,621366,802,309,1042,776.86,96.89
7588,屏東縣,屏東市,信和里,474,271,161154,595,287,779,438.96,73.82
7589,屏東縣,屏東市,豐源里,588,1221,959465,786,348,999,679.71,86.5
7590,屏東縣,屏東市,大連里,638,3087,2701717,875,349,1117,880.66,100.62
7591,屏東縣,屏東市,仁愛里,550,652,478153,733,312,968,665.16,90.7
7592,屏東縣,屏東市,中正里,581,1338,1088736,814,336,1047,883.98,108.64
7593,屏東縣,屏東市,北興里,529,1531,1089944,712,310,948,607.45,85.33
7594,屏東縣,屏東市,其他,403,4,1833,458,360,501,191.23,41.74
7595,屏東縣,屏東市,合計,539,41649,30412768,730,314,933,758.61,103.89
2000,台南市,山上區,山上里,462,253,149639,591,281,733,486.67,82.28
2001,台南市,山上區,南洲里,527,406,273330,673,328,825,609.15,90.48
2002,台南市,山上區,明和里,492,476,320622,674,316,804,819.58,121.68
2003,台南市,山上區,新莊里,461,262,159643,609,319,783,532.06,87.32
2004,台南市,山上區,玉峰里,420,106,58858,555,296,731,430.81,77.59
2005,台南市,山上區,豐德里,400,82,42006,512,261,578,450.75,87.99
2006,台南市,山上區,平陽里,507,74,44699,604,311,782,399.29,66.1
2007,台南市,山上區,其他,21,1,21,21,21,21,0,0
2008,台南市,山上區,合計,481,1660,1048817,632,310,783,628.25,99.43
2839,高雄市,岡山區,岡山里,537,1276,976831,766,308,894,1133.5,148.07
2840,高雄市,岡山區,維仁里,475,293,184685,630,282,762,587.91,93.27
2841,高雄市,岡山區,壽天里,583,1084,938695,866,328,1024,1491.85,172.28
2842,高雄市,岡山區,後紅里,550,1095,752838,688,349,910,517.95,75.34
2843,高雄市,岡山區,程香里,543,1234,878393,712,327,921,605.2,85.02
2844,高雄市,岡山區,嘉興里,529,1008,657794,653,304,832,529.36,81.12
2845,高雄市,岡山區,華崗里,507,394,251595,639,309,780,501.11,78.47
2846,高雄市,岡山區,潭底里,448,236,124684,528,285,693,331.19,62.69
2847,高雄市,岡山區,石潭里,532,504,353179,701,321,870,614.85,87.74
2848,高雄市,岡山區,福興里,506,258,155641,603,307,782,470.75,78.03
2849,高雄市,岡山區,忠孝里,503,638,436606,684,303,845,659.88,96.43
2850,高雄市,岡山區,平安里,507,372,279071,750,276,960,798.03,106.38
2851,高雄市,岡山區,前峰里,514,787,525322,667,313,816,829.08,124.21
2852,高雄市,岡山區,後協里,551,1486,1033124,695,313,904,587.23,84.46
2853,高雄市,岡山區,竹圍里,578,1932,1442452,747,331,960,654.44,87.66
2854,高雄市,岡山區,協和里,533,999,729219,730,318,847,1286.64,176.26
2855,高雄市,岡山區,劉厝里,526,339,245579,724,331,916,729.39,100.69
2856,高雄市,岡山區,灣裡里,563,530,369112,696,347,854,579.58,83.22
2857,高雄市,岡山區,白米里,508,473,301228,637,319,829,476.35,74.8
2858,高雄市,岡山區,復興里,1391,1,1391,1391,1391,1391,0,0
2859,高雄市,岡山區,大遼里,500,331,208386,630,311,806,503.48,79.97
2860,高雄市,岡山區,臺上里,532,1505,1053875,700,329,906,569.78,81.37
2861,高雄市,岡山區,信義里,521,461,300439,652,313,808,572.31,87.82
2862,高雄市,岡山區,大莊里,461,207,113125,546,306,691,365.82,66.94
2863,高雄市,岡山區,嘉峰里,503,518,328224,634,309,789,504.61,79.64
2864,高雄市,岡山區,和平里,566,113,85365,755,331,970,648.36,85.82
2865,高雄市,岡山區,三和里,478,213,121788,572,288,742,455.84,79.72
2866,高雄市,岡山區,本洲里,476,465,340036,731,302,816,1154.43,157.87
2867,高雄市,岡山區,仁壽里,566,1052,808944,769,333,886,1004.7,130.66
2868,高雄市,岡山區,協榮里,503,566,365433,646,281,851,549.74,85.15
2869,高雄市,岡山區,碧紅里,540,1135,829332,731,325,927,636.4,87.1
2870,高雄市,岡山區,爲隨里,518,173,105153,608,311,785,477.28,78.52
2871,高雄市,岡山區,壽峰里,538,698,537434,770,320,938,1090.54,141.64
2872,高雄市,岡山區,仁義里,541,472,327537,694,311,847,637,91.8
2873,高雄市,岡山區,其他,352,1,352,352,352,352,0,0
2874,高雄市,岡山區,合計,534,22849,16162867,707,317,883,796.23,112.56
5294,新竹縣,峨眉鄉,峨眉村,561,234,173502,741,351,931,606.81,81.84
5295,新竹縣,峨眉鄉,富興村,530,311,207836,668,372,815,588.2,88.02
5296,新竹縣,峨眉鄉,中盛村,542,178,119467,671,354,828,677.21,100.9
5297,新竹縣,峨眉鄉,石井村,491,164,102249,623,345,769,516.45,82.83
5298,新竹縣,峨眉鄉,七星村,572,131,89828,686,293,829,532.89,77.71
5299,新竹縣,峨眉鄉,湖光村,486,203,125601,619,289,776,498.53,80.57
5300,新竹縣,峨眉鄉,其他,0,0,0,0,0,0,0,0
5301,新竹縣,峨眉鄉,合計,528,1221,818484,670,329,834,577.54,86.16
7887,屏東縣,崁頂鄉,崁頂村,527,450,294641,655,324,858,480.15,73.33
7888,屏東縣,崁頂鄉,園寮村,513,384,254752,663,296,864,613.76,92.51
7889,屏東縣,崁頂鄉,力社村,488,266,158706,597,263,850,459.07,76.94
7890,屏東縣,崁頂鄉,圍內村,466,240,142585,594,268,783,473.5,79.7
7891,屏東縣,崁頂鄉,洲子村,414,169,90507,536,273,691,427.23,79.77
7892,屏東縣,崁頂鄉,北勢村,535,265,168973,638,332,815,461.48,72.37
7893,屏東縣,崁頂鄉,越溪村,412,215,121752,566,262,751,476.13,84.08
7894,屏東縣,崁頂鄉,港東村,513,344,219454,638,296,789,509.02,79.79
7895,屏東縣,崁頂鄉,其他,0,0,0,0,0,0,0,0
7896,屏東縣,崁頂鄉,合計,492,2333,1451369,622,291,822,500.89,80.52
6951,雲林縣,崙背鄉,東明村,483,250,165280,661,267,809,625.62,94.63
6952,雲林縣,崙背鄉,西榮村,487,276,191262,693,289,796,1398.56,201.82
6953,雲林縣,崙背鄉,南陽村,527,594,390225,657,302,825,551.25,83.91
6954,雲林縣,崙背鄉,崙前村,523,376,241302,642,307,828,506.96,79
6955,雲林縣,崙背鄉,羅厝村,480,367,235296,641,263,782,882.92,137.71
6956,雲林縣,崙背鄉,港尾村,477,238,155950,655,287,822,608.39,92.85
6957,雲林縣,崙背鄉,阿勸村,461,312,189887,609,289,764,567.52,93.25
6958,雲林縣,崙背鄉,五魁村,509,171,105830,619,320,825,472.49,76.35
6959,雲林縣,崙背鄉,大有村,511,268,173770,648,325,836,570.48,87.98
6960,雲林縣,崙背鄉,豐榮村,486,325,203409,626,318,849,467.75,74.74
6961,雲林縣,崙背鄉,舊庄村,482,183,102848,562,278,756,371.73,66.14
6962,雲林縣,崙背鄉,草湖村,501,212,123887,584,307,735,427.04,73.08
6963,雲林縣,崙背鄉,水尾村,448,193,105618,547,292,704,380.27,69.49
6964,雲林縣,崙背鄉,枋南村,397,130,63970,492,255,624,351.7,71.47
6965,雲林縣,崙背鄉,其他,693,2,1387,693,533,854,453.41,65.39
6966,雲林縣,崙背鄉,合計,492,3897,2449921,629,293,796,659.74,104.94
2231,高雄市,左營區,自立里,437,9,5417,602,377,579,455.81,75.74
2232,高雄市,左營區,崇實里,594,776,624919,805,347,1017,721.06,89.54
2233,高雄市,左營區,合羣里,556,225,193132,858,285,1123,889.23,103.6
2234,高雄市,左營區,復興里,469,142,87011,613,331,732,519.77,84.83
2235,高雄市,左營區,自治里,367,2,734,367,247,487,340.56,92.81
2236,高雄市,左營區,頂西里,481,251,178137,710,293,871,910.77,128.33
2237,高雄市,左營區,頂北里,422,129,72175,559,237,667,552.31,98.72
2238,高雄市,左營區,中北里,521,158,109113,691,294,868,652.96,94.55
2239,高雄市,左營區,中南里,463,107,70011,654,293,788,627.98,95.98
2240,高雄市,左營區,自助里,522,310,213093,687,293,840,715.92,104.15
2241,高雄市,左營區,自勉里,834,5,4511,902,613,1222,508.36,56.35
2242,高雄市,左營區,尾西里,494,273,170577,625,255,843,506.3,81.03
2243,高雄市,左營區,尾北里,503,676,452126,669,316,842,564.64,84.42
2244,高雄市,左營區,廍南里,520,173,125876,728,335,802,916.53,125.96
2245,高雄市,左營區,廟東里,412,160,83489,522,233,631,466.03,89.31
2246,高雄市,左營區,廟北里,386,199,114241,574,272,678,556.17,96.88
2247,高雄市,左營區,尾南里,457,155,91626,591,273,769,581.52,98.37
2248,高雄市,左營區,廍北里,495,88,67650,769,297,902,1290.79,167.91
2249,高雄市,左營區,埤東里,456,237,173875,734,261,851,1061.53,144.69
2250,高雄市,左營區,埤北里,500,287,176621,615,260,782,558.76,90.8
2251,高雄市,左營區,新上里,710,7708,8188426,1062,374,1323,1642.04,154.57
2252,高雄市,左營區,新中里,553,1478,1162989,787,340,987,769.58,97.8
2253,高雄市,左營區,新下里,660,3743,3456610,923,368,1177,949.92,102.86
2254,高雄市,左營區,聖后里,438,189,112416,595,270,715,514.6,86.52
2255,高雄市,左營區,聖西里,468,64,40417,632,307,664,534.83,84.69
2256,高雄市,左營區,聖南里,539,133,91238,686,340,925,568.05,82.81
2257,高雄市,左營區,埤西里,500,289,207177,717,306,883,829.64,115.73
2258,高雄市,左營區,路東里,560,217,150272,692,322,880,593.49,85.7
2259,高雄市,左營區,城南里,468,135,94059,697,236,845,745.5,107
2260,高雄市,左營區,進學里,487,392,251747,642,296,886,537.02,83.62
2261,高雄市,左營區,屏山里,489,319,200708,629,301,811,561.33,89.22
2262,高雄市,左營區,果惠里,543,330,215342,653,315,838,515.81,79.05
2263,高雄市,左營區,果貿里,499,595,380369,639,292,838,551.4,86.25
2264,高雄市,左營區,海勝里,494,1274,788049,619,295,769,574.35,92.85
2265,高雄市,左營區,莒光里,548,511,331178,648,306,884,506.85,78.21
2266,高雄市,左營區,永清里,369,183,87844,480,205,664,461.58,96.16
2267,高雄市,左營區,果峰里,494,331,203440,615,319,772,472.37,76.86
2268,高雄市,左營區,光輝里,576,796,616406,774,330,1088,670.6,86.6
2269,高雄市,左營區,菜公里,665,8022,7183942,896,371,1135,938.65,104.81
2270,高雄市,左營區,祥和里,440,64,37850,591,308,751,442.87,74.89
2271,高雄市,左營區,新光里,652,3863,3428812,888,361,1125,906.87,102.17
2272,高雄市,左營區,明建里,533,435,334186,768,292,1015,722.32,94.02
2273,高雄市,左營區,福山里,651,9049,7898873,873,369,1108,814.36,93.29
2274,高雄市,左營區,其他,311,10,4156,416,169,358,416.2,100.14
2275,高雄市,左營區,合計,618,44492,38480841,865,347,1085,1022.04,118.17
2041,台南市,左鎮區,光和里,474,56,33235,593,333,709,432.93,72.95
2042,台南市,左鎮區,榮和里,445,110,63018,573,301,736,409.01,71.39
2043,台南市,左鎮區,左鎮里,444,81,41538,513,304,707,319.56,62.32
2044,台南市,左鎮區,中正里,481,157,101945,649,301,811,675.98,104.1
2045,台南市,左鎮區,睦光里,421,72,41980,583,294,758,456.02,78.21
2046,台南市,左鎮區,內庄里,449,84,43300,515,289,694,319.26,61.93
2047,台南市,左鎮區,岡林里,402,61,32438,532,322,648,433.86,81.59
2048,台南市,左鎮區,草山里,394,34,18082,532,281,695,376.35,70.77
2049,台南市,左鎮區,二寮里,535,22,14144,643,430,687,363.46,56.53
2050,台南市,左鎮區,澄山里,536,55,32224,586,324,698,390.18,66.6
2051,台南市,左鎮區,其他,0,0,0,0,0,0,0,0
2052,台南市,左鎮區,合計,451,732,421905,576,302,722,467.8,81.16
7149,嘉義縣,布袋鎮,岱江里,442,92,47174,513,334,631,312.07,60.86
7150,嘉義縣,布袋鎮,九龍里,613,67,43989,657,354,887,469.68,71.54
7151,嘉義縣,布袋鎮,岑海里,525,357,227602,638,345,829,452.94,71.04
7152,嘉義縣,布袋鎮,興中里,486,250,139528,558,297,692,423.32,75.85
7153,嘉義縣,布袋鎮,光復里,495,348,218764,629,280,842,496.16,78.93
7154,嘉義縣,布袋鎮,見龍里,459,184,111794,608,295,743,534.01,87.89
7155,嘉義縣,布袋鎮,新厝里,540,170,107669,633,308,861,446.18,70.45
7156,嘉義縣,布袋鎮,龍江里,551,154,95782,622,313,796,406.68,65.39
7157,嘉義縣,布袋鎮,東港里,538,405,254344,628,320,802,476.73,75.91
7158,嘉義縣,布袋鎮,永安里,495,242,153137,633,309,794,573.04,90.56
7159,嘉義縣,布袋鎮,江山里,509,58,31115,536,326,687,306.88,57.21
7160,嘉義縣,布袋鎮,考試里,416,46,28162,612,284,714,495.7,80.97
7161,嘉義縣,布袋鎮,菜舖里,495,70,41345,591,311,719,415.28,70.31
7162,嘉義縣,布袋鎮,振寮里,507,152,102301,673,333,853,598.86,88.98
7163,嘉義縣,布袋鎮,西安里,492,185,107233,580,282,797,391.15,67.48
7164,嘉義縣,布袋鎮,東安里,497,208,128976,620,317,738,516.77,83.34
7165,嘉義縣,布袋鎮,中安里,529,238,155987,655,316,789,554.85,84.66
7166,嘉義縣,布袋鎮,樹林里,424,91,49494,544,289,679,393.31,72.32
7167,嘉義縣,布袋鎮,貴舍里,485,102,65170,639,305,883,470.6,73.65
7168,嘉義縣,布袋鎮,復興里,457,429,247953,578,310,684,504.38,87.27
7169,嘉義縣,布袋鎮,新民里,500,202,127308,630,324,817,517.75,82.15
7170,嘉義縣,布袋鎮,好美里,410,204,100457,492,276,638,342.29,69.51
7171,嘉義縣,布袋鎮,新岑里,428,196,101508,518,284,636,396.03,76.47
7172,嘉義縣,布袋鎮,其他,460,3,1641,547,443,608,181.37,33.16
7173,嘉義縣,布袋鎮,合計,490,4453,2688433,604,309,774,476.38,78.91
3970,新北市,平溪區,薯榔里,389,92,45410,494,266,607,406.49,82.36
3971,新北市,平溪區,白石里,411,77,38457,499,278,649,317.34,63.54
3972,新北市,平溪區,菁桐里,413,76,39718,523,212,660,472.33,90.38
3973,新北市,平溪區,平溪里,483,106,57203,540,283,732,357.88,66.32
3974,新北市,平溪區,石底里,379,131,70522,538,252,633,516.14,95.88
3975,新北市,平溪區,嶺腳里,443,171,98704,577,272,779,455.38,78.89
3976,新北市,平溪區,東勢里,505,88,60428,687,294,854,744.57,108.43
3977,新北市,平溪區,平湖里,367,28,14869,531,240,684,411.67,77.52
3978,新北市,平溪區,南山里,464,92,46801,509,301,632,305.14,59.98
3979,新北市,平溪區,新寮里,456,28,15074,538,343,811,301.31,55.97
3980,新北市,平溪區,十分里,423,219,119360,545,264,681,570.99,104.76
3981,新北市,平溪區,望古里,517,28,19340,691,347,1024,462.97,67.03
3982,新北市,平溪區,其他,0,0,0,0,0,0,0,0
3983,新北市,平溪區,合計,433,1136,625884,551,269,699,484.49,87.94
4902,桃園縣,平鎮市,忠貞里,617,120,97833,815,345,1090,676.04,82.92
4903,桃園縣,平鎮市,東社里,485,867,541312,624,322,772,535.3,85.74
4904,桃園縣,平鎮市,東勢里,509,1467,962672,656,335,830,533.76,81.34
4905,桃園縣,平鎮市,山峰里,486,731,453946,621,318,780,610.17,98.26
4906,桃園縣,平鎮市,平鎮里,524,1289,888101,689,343,828,686.91,99.7
4907,桃園縣,平鎮市,北勢里,582,832,700955,842,362,1049,829.88,98.5
4908,桃園縣,平鎮市,南勢里,564,1629,1212845,745,344,948,681.05,91.47
4909,桃園縣,平鎮市,宋屋里,552,1160,818132,705,355,888,590.68,83.75
4910,桃園縣,平鎮市,高雙里,629,1275,1179467,925,371,1101,1118.75,120.94
4911,桃園縣,平鎮市,復旦里,741,1684,1766511,1049,406,1324,1065.17,101.54
4912,桃園縣,平鎮市,新勢里,525,1168,847331,725,333,894,691.87,95.37
4913,桃園縣,平鎮市,建安里,537,1236,816356,660,327,807,549.91,83.26
4914,桃園縣,平鎮市,中正里,624,471,379761,806,375,997,738.77,91.63
4915,桃園縣,平鎮市,貿易里,607,435,332068,763,385,977,595.36,77.99
4916,桃園縣,平鎮市,湧光里,489,1528,964494,631,322,786,524.84,83.15
4917,桃園縣,平鎮市,義民里,575,1530,1213722,793,337,1017,754.06,95.06
4918,桃園縣,平鎮市,雙連里,574,1349,1108776,822,351,989,985.99,119.96
4919,桃園縣,平鎮市,東安里,513,701,454078,648,317,802,619.58,95.65
4920,桃園縣,平鎮市,龍恩里,495,727,452466,622,301,769,536.79,86.25
4921,桃園縣,平鎮市,龍興里,506,656,418927,639,321,822,489.38,76.63
4922,桃園縣,平鎮市,廣興里,638,1586,1482706,935,368,1154,1176.97,125.9
4923,桃園縣,平鎮市,莊敬里,515,1118,695092,622,333,793,451.02,72.54
4924,桃園縣,平鎮市,新富里,610,1640,1414359,862,367,1106,821.89,95.3
4925,桃園縣,平鎮市,北興里,521,1251,836924,669,337,831,575.71,86.05
4926,桃園縣,平鎮市,北貴里,550,1249,892968,715,350,908,604.47,84.55
4927,桃園縣,平鎮市,新安里,509,1019,625814,614,329,807,434.93,70.82
4928,桃園縣,平鎮市,鎮興里,516,846,573246,678,335,855,585.48,86.41
4929,桃園縣,平鎮市,義興里,597,2014,1644641,817,346,997,798.71,97.81
4930,桃園縣,平鎮市,湧豐里,526,571,392229,687,328,889,602.45,87.7
4931,桃園縣,平鎮市,湧安里,517,1186,733625,619,346,785,436.47,70.56
4932,桃園縣,平鎮市,廣達里,565,1058,801526,758,328,919,713.04,94.12
4933,桃園縣,平鎮市,福林里,619,930,696964,749,367,977,591.36,78.91
4934,桃園縣,平鎮市,金星里,590,1616,1210393,749,361,966,612.02,81.71
4935,桃園縣,平鎮市,廣仁里,507,1268,825459,651,339,794,529.29,81.31
4936,桃園縣,平鎮市,新貴里,546,974,700994,720,343,863,674.79,93.76
4937,桃園縣,平鎮市,北富里,586,1233,999964,811,347,984,835.51,103.02
4938,桃園縣,平鎮市,新榮里,535,1626,1190208,732,342,883,692.12,94.55
4939,桃園縣,平鎮市,華安里,517,1105,727085,658,330,823,571.4,86.84
4940,桃園縣,平鎮市,金陵里,604,847,719195,849,350,1019,887.77,104.55
4941,桃園縣,平鎮市,北安里,576,506,380638,752,346,944,695.58,92.47
4942,桃園縣,平鎮市,北華里,627,1200,1088047,907,346,1067,1311.16,144.61
4943,桃園縣,平鎮市,復興里,640,1437,1286071,895,374,1119,894.54,99.95
4944,桃園縣,平鎮市,平興里,672,1504,1321343,879,414,1102,816.27,92.91
4945,桃園縣,平鎮市,新英里,640,788,686138,871,386,1115,839.24,96.38
4946,桃園縣,平鎮市,平安里,507,1247,815238,654,328,843,506.07,77.41
4947,桃園縣,平鎮市,平南里,548,1498,1037282,692,334,882,569.99,82.32
4948,桃園縣,平鎮市,其他,380,4,1553,388,301,467,125.93,32.44
4949,桃園縣,平鎮市,合計,560,52176,39389457,755,345,932,750.4,99.4
8395,台東縣,延平鄉,桃源村,450,168,87668,522,263,679,370.71,71.04
8396,台東縣,延平鄉,紅葉村,434,86,46080,536,257,688,453.86,84.71
8397,台東縣,延平鄉,武陵村,463,107,54721,511,284,649,363.06,70.99
8398,台東縣,延平鄉,永康村,411,57,27079,475,263,647,322.12,67.81
8399,台東縣,延平鄉,鸞山村,399,89,42944,483,291,625,357.23,74.04
8400,台東縣,延平鄉,其他,0,0,0,0,0,0,0,0
8401,台東縣,延平鄉,合計,437,507,258492,510,264,666,376.41,73.83
2998,高雄市,彌陀區,彌陀里,477,424,264564,624,281,796,571.63,91.61
2999,高雄市,彌陀區,彌仁里,485,132,79409,602,331,779,410.7,68.27
3000,高雄市,彌陀區,彌壽里,549,191,127056,665,336,871,463.9,69.74
3001,高雄市,彌陀區,舊港里,419,374,197731,529,270,681,421.4,79.71
3002,高雄市,彌陀區,過港里,468,207,115997,560,307,699,493.03,87.98
3003,高雄市,彌陀區,漯底里,470,239,137868,577,318,718,404.37,70.1
3004,高雄市,彌陀區,鹽埕里,454,454,253609,559,295,707,436.55,78.15
3005,高雄市,彌陀區,南寮里,466,419,247428,591,283,718,515.74,87.34
3006,高雄市,彌陀區,文安里,443,408,226039,554,293,662,421.95,76.16
3007,高雄市,彌陀區,光和里,455,294,163482,556,305,685,394.67,70.98
3008,高雄市,彌陀區,海尾里,375,154,78352,509,227,676,426.59,83.85
3009,高雄市,彌陀區,彌靖里,477,463,284792,615,283,717,948.35,154.18
3010,高雄市,彌陀區,其他,0,0,0,0,0,0,0,0
3011,高雄市,彌陀區,合計,461,3759,2176328,579,288,723,546.11,94.33
5920,彰化縣,彰化市,中正里,531,513,652475,1272,304,1015,7283.28,572.64
5921,彰化縣,彰化市,文化里,545,446,351806,789,309,1010,782.44,99.19
5922,彰化縣,彰化市,新興里,556,1583,1194529,755,326,939,708.44,93.88
5923,彰化縣,彰化市,下廍里,556,1542,1274429,826,316,992,1160.65,140.43
